Order ID,Order Date,Customer ID,Product ID,Quantity
TWD-70988-853,2020-10-22,76319-80715-II,L-D-1,6.0
TXB-80533-417,2020-12-24,91654-79216-IC,L-L-1,2.0
TXF-79780-017,2019-09-06,56450-21890-HK,R-L-1,5.0
TXH-78646-919,2019-04-08,40600-58915-WZ,R-D-0.2,3.0
TYH-81940-054,2022-01-26,66527-94478-PB,E-L-0.2,5.0
TYP-85767-944,2019-11-28,77154-45038-IH,R-M-2.5,2.0
TZD-67261-174,2019-07-21,08439-55669-AI,E-D-2.5,1.0
TZU-64255-831,2019-07-21,08439-55669-AI,R-D-2.5,2.0
UBA-43678-174,2021-03-12,24972-55878-KX,E-D-2.5,6.0
UBI-59229-277,2022-01-01,24972-55878-KX,L-D-0.5,3.0
UBI-83843-396,2020-03-22,91509-62250-GN,R-L-1,2.0
UBW-50312-037,2020-09-18,83833-46106-ZC,A-L-2.5,4.0
UCT-03935-589,2019-01-03,19383-33606-PW,R-D-0.5,6.0
UCZ-59708-525,2021-09-29,67052-76184-CB,L-D-2.5,3.0
UDB-09651-780,2021-10-19,43452-18035-DH,E-D-0.5,2.0
UDG-65353-824,2022-07-14,88060-50676-MV,E-M-0.5,4.0
UDH-24280-432,2021-07-19,89574-96203-EP,L-L-1,4.0
UDN-88321-005,2021-12-10,12607-75113-UV,R-L-0.5,5.0
UDS-04807-593,2019-03-17,56991-05510-PR,L-D-0.5,2.0
UEA-72681-629,2020-02-28,01841-48191-NL,A-L-2.5,3.0
UEB-09112-118,2020-06-03,33269-10023-CO,A-M-0.5,4.0
UFZ-24348-219,2020-02-22,31245-81098-PJ,L-M-2.5,3.0
UGK-07613-982,2019-11-09,08946-56610-IH,A-M-0.5,3.0
UHK-63283-868,2020-03-07,20260-32948-EB,A-M-0.5,1.0
UHP-24614-199,2021-04-26,31613-41626-KX,A-M-1,4.0
UHW-74617-126,2021-11-11,75961-20170-RD,E-D-2.5,2.0
UJG-34731-295,2021-06-15,72524-06410-KD,A-M-2.5,1.0
UJQ-54441-340,2020-02-27,01841-48191-NL,A-L-0.2,5.0
UJQ-54441-340,2021-04-19,98918-34330-GY,E-M-0.2,2.0
UJV-32333-364,2022-07-29,51497-50894-WU,L-L-0.5,1.0
UKS-93055-397,2019-01-20,98636-90072-YE,A-D-2.5,5.0
ULA-24644-321,2022-02-21,47011-57815-HJ,R-D-2.5,4.0
ULM-49433-003,2020-05-03,61253-98356-VD,E-M-1,2.0
ULR-52653-960,2019-03-21,96762-10814-DA,L-L-2.5,2.0
ULU-07744-724,2019-06-13,63112-10870-LC,L-M-0.5,5.0
UMB-11223-710,2020-06-05,21403-49423-PD,R-D-0.2,6.0
UME-75640-698,2019-03-16,29581-13303-VB,A-M-0.5,4.0
UMM-28497-689,2021-12-03,86110-83695-YS,L-L-2.5,3.0
UMT-26130-151,2022-07-09,80454-42225-FT,L-M-0.2,3.0
UOA-23786-489,2020-04-29,29129-60664-KO,A-M-0.5,6.0
UOG-94188-104,2022-01-27,63025-62939-AN,A-M-0.5,5.0
UOJ-28238-299,2021-02-13,49012-12987-QT,R-L-0.2,6.0
UOM-71431-481,2020-07-13,50924-94200-SQ,R-D-2.5,1.0
UPF-60123-025,2020-03-12,15673-18812-IU,R-L-2.5,3.0
UPX-54529-618,2020-05-04,52151-75971-YY,L-D-1,3.0
UQI-28177-865,2021-04-03,19413-02045-CG,R-L-0.2,6.0
UQU-65630-479,2022-06-01,98185-92775-KT,R-M-2.5,4.0
USA-42811-560,2021-02-14,86991-53901-AT,E-L-0.2,2.0
USN-44968-231,2021-12-13,78226-97287-JI,R-L-1,4.0
USN-68115-161,2020-02-07,27930-59250-JT,E-M-0.2,6.0
UVF-59322-459,2021-02-08,40560-18556-YE,E-L-2.5,6.0
UZL-46108-213,2020-08-11,40780-22081-LX,L-L-1,2.0
VAJ-44572-469,2020-10-10,01603-43789-TN,R-L-0.2,6.0
VAU-44387-624,2020-10-10,01603-43789-TN,A-M-0.2,6.0
VCE-56531-986,2020-12-08,75419-92838-TI,R-M-0.5,5.0
VDZ-76673-968,2019-04-18,96516-97464-MF,E-D-0.5,2.0
VEA-31961-977,2021-01-04,90285-56295-PO,E-D-0.5,3.0
VEM-79839-466,2019-03-10,08100-71102-HQ,R-L-2.5,5.0
VET-41158-896,2019-11-29,84074-28110-OV,E-M-2.5,2.0
VFZ-91673-181,2022-07-19,27930-59250-JT,A-L-1,6.0
VGI-33205-360,2020-06-26,12747-63766-EU,L-M-0.5,6.0
VGM-24161-361,2019-02-14,83490-88357-LJ,E-M-2.5,2.0
VID-40587-569,2020-11-09,53729-30320-XZ,E-D-2.5,5.0
VIO-27668-766,2019-04-30,50384-52703-LA,R-D-2.5,1.0
VJF-46305-323,2020-10-30,53864-36201-FG,L-D-0.5,2.0
VKA-82720-513,2019-11-12,70631-33225-MZ,A-M-2.5,6.0
VKQ-39009-292,2022-02-11,54798-14109-HC,L-M-1,5.0
VMT-10030-889,2021-03-28,08023-52962-ET,A-L-1,6.0
VMW-26889-781,2021-12-10,41899-00283-VK,A-L-0.2,2.0
VNC-93921-469,2021-11-05,39011-18412-GR,L-L-1,1.0
VPX-08817-517,2020-02-29,60255-12579-PZ,L-L-1,5.0
VPX-44956-367,2021-08-06,80541-38332-BP,R-M-0.5,5.0
VQR-01002-970,2021-08-06,80541-38332-BP,E-L-2.5,5.0
VQV-59984-866,2021-03-19,72778-50968-UQ,R-D-0.2,3.0
VQW-91903-926,2021-04-16,23941-30203-MO,E-D-2.5,1.0
VRM-93594-914,2020-11-06,96434-50068-DZ,E-D-0.5,5.0
VRT-39834-265,2021-03-15,11729-74102-XB,L-L-1,3.0
VSN-94485-621,2021-10-17,88116-12604-TE,A-D-0.2,4.0
VSQ-07182-513,2019-09-07,27930-59250-JT,L-L-0.2,6.0
VSS-56247-688,2022-07-13,13082-41034-PD,L-M-2.5,4.0
VTB-46451-959,2021-11-21,18082-74419-QH,L-D-2.5,1.0
VTV-03546-175,2022-01-13,49401-45041-ZU,A-L-2.5,5.0
VUC-72395-865,2022-07-13,41252-45992-VS,A-D-0.5,6.0
VUT-20974-364,2021-11-02,54798-14109-HC,R-M-0.5,6.0
VVL-95291-039,2021-07-10,00852-54571-WP,E-L-0.2,2.0
VYD-28555-589,2021-10-07,13321-57602-GK,R-L-0.5,6.0
VYP-89830-878,2020-02-28,75006-89922-VW,A-M-2.5,2.0
VZH-86274-142,2022-07-05,52098-80103-FD,R-L-1,5.0
VZO-97265-841,2021-09-21,60121-12432-VU,R-M-0.2,4.0
WAG-26945-689,2019-01-03,68346-14810-UA,A-M-0.2,5.0
WAI-89905-069,2022-03-08,48464-99723-HK,A-L-0.5,3.0
WAV-38301-984,2022-03-08,48464-99723-HK,A-D-0.5,5.0
WBA-85905-175,2020-03-10,88420-46464-XE,L-M-0.2,1.0
WBK-62297-910,2021-11-27,37762-09530-MP,A-D-0.2,2.0
WCT-07869-499,2021-03-04,47268-50127-XY,R-D-0.5,5.0
WDM-77521-710,2021-11-16,25544-84179-QC,A-M-0.5,2.0
WDR-06028-345,2019-06-16,32058-76765-ZL,L-L-1,1.0
WDV-73864-037,2020-07-19,54798-14109-HC,L-M-0.5,5.0
WFH-21507-708,2020-02-28,69171-65646-UC,R-D-0.5,1.0
WFK-99317-827,2019-06-22,22503-52799-MI,L-D-2.5,3.0
WFT-16178-396,2019-09-08,08934-65581-ZI,R-D-0.2,5.0
WFV-88138-247,2022-05-26,15764-22559-ZT,R-L-1,3.0
WHQ-25197-475,2019-12-03,87519-68847-ZG,L-L-0.2,4.0
WIT-40912-783,2019-09-17,78012-56878-UB,L-D-0.2,4.0
WJJ-37489-898,2022-05-31,77192-72145-RG,A-M-1,1.0
WJR-51493-682,2019-10-21,86071-79238-CX,L-D-2.5,5.0
WKB-21680-566,2022-04-24,16809-16936-WF,A-M-0.5,3.0
WKD-81956-870,2021-01-13,11212-69985-ZJ,L-D-0.5,3.0
WKL-27981-758,2022-08-19,53893-01719-CL,A-M-2.5,2.0
WLL-59044-117,2019-03-02,66028-99867-WJ,R-D-1,6.0
WMA-34232-850,2020-01-21,62839-56723-CH,L-D-2.5,4.0
WMP-68847-770,2021-09-21,96849-52854-CR,L-L-0.2,1.0
WMU-87639-108,2019-08-30,19755-55847-VW,R-D-0.5,1.0
WNE-73911-475,2019-02-25,32900-82606-BO,L-D-0.5,6.0
WNR-71736-993,2019-09-17,16809-16936-WF,A-D-2.5,6.0
WNR-71736-993,2019-08-03,20118-28138-QD,L-D-0.5,4.0
WOQ-36015-429,2021-02-26,84057-45461-AH,A-D-0.5,6.0
WOQ-36015-429,2021-02-26,84057-45461-AH,L-M-0.2,5.0
WOQ-36015-429,2021-08-03,90882-88130-KQ,L-M-0.5,6.0
WOR-52762-511,2021-05-07,21617-79890-DD,E-L-2.5,6.0
WQK-10857-119,2019-06-14,20256-54689-LO,E-D-0.5,1.0
WRN-55114-031,2019-11-21,17572-27091-AA,E-L-2.5,3.0
WRP-39846-614,2021-03-31,82300-88786-UE,A-L-2.5,5.0
WRT-40778-247,2019-07-01,65732-22589-OW,R-L-1,4.0
WSV-49732-075,2020-05-05,77175-09826-SF,L-D-2.5,1.0
WTT-91832-645,2020-04-20,07237-32539-NB,A-M-1,3.0
WTV-24996-658,2019-07-18,54722-76431-EX,E-D-2.5,3.0
WUG-76466-650,2021-11-18,67847-82662-TE,L-D-0.5,3.0
WVS-57822-366,2020-06-20,51114-51191-EW,E-M-2.5,4.0
WVT-88135-549,2021-04-06,91809-58808-TV,A-D-1,3.0
WVV-79948-067,2019-06-17,84996-26826-DK,E-M-2.5,1.0
WWH-92259-198,2022-03-26,65732-22589-OW,L-D-1,4.0
WXG-25759-236,2021-09-30,93676-95250-XJ,E-L-2.5,2.0
WXT-85291-143,2019-06-19,28300-14355-GF,R-M-0.5,4.0
WYL-29300-070,2022-03-31,91190-84826-IQ,R-M-0.2,1.0
WYM-17686-694,2020-07-04,34570-99384-AF,A-D-2.5,5.0
XAH-93337-609,2021-11-21,57808-90533-UE,A-D-1,5.0
XBV-40336-071,2021-05-31,76060-30540-LB,A-D-0.2,3.0
XCG-07109-195,2020-04-11,76730-63769-ND,L-D-0.2,6.0
XDU-05471-219,2020-09-15,96042-27290-EQ,R-L-0.5,1.0
XED-90333-402,2021-11-23,57808-90533-UE,E-M-0.2,5.0
XEE-37895-169,2022-01-23,51940-02669-OR,A-L-2.5,3.0
XEY-48929-474,2021-01-27,99144-98314-GN,L-M-2.5,6.0
XHI-30227-581,2019-06-24,16358-63919-CE,L-D-2.5,6.0
XIR-88982-743,2020-03-15,67743-54817-UT,E-M-0.2,2.0
XIY-43041-882,2021-09-24,44601-51441-BH,A-M-1,1.0
XKB-41924-202,2019-04-05,97201-58870-WB,L-D-0.5,2.0
XKK-06692-189,2022-01-27,19849-12926-QF,R-D-1,3.0
XKO-54097-932,2021-09-10,40535-56770-UM,E-M-0.5,3.0
XLD-12920-505,2020-01-06,74940-09646-MU,E-L-0.5,6.0
XMC-20620-809,2022-03-15,06623-54610-HC,E-M-0.5,2.0
XNM-14163-951,2021-09-08,89490-75361-AF,E-L-2.5,6.0
XNU-83276-288,2021-11-11,94526-79230-GZ,R-M-0.5,1.0
XOQ-12405-419,2019-09-18,58559-08254-UY,R-D-2.5,4.0
XPG-66112-335,2021-07-29,88574-37083-WX,R-D-2.5,4.0
XQJ-86887-506,2022-03-20,67953-79896-AC,E-L-1,4.0
XRR-28376-277,2020-05-04,69207-93422-CQ,R-L-2.5,6.0
XSN-26809-910,2021-04-05,56060-17602-RG,E-M-2.5,2.0
XSZ-84273-421,2022-01-12,46859-14212-FI,R-M-0.5,3.0
XTH-67276-442,2022-01-12,46859-14212-FI,L-M-2.5,4.0
XTL-68000-371,2020-12-16,33555-01585-RP,A-M-0.5,4.0
XUE-87260-201,2022-05-30,11932-85629-CU,R-M-0.2,6.0
XUR-14132-391,2021-11-09,36192-07175-XC,R-D-0.5,4.0
XUS-73326-418,2022-04-08,46242-54946-ZW,E-L-1,6.0
XWC-20610-167,2019-10-08,95152-82155-VQ,E-D-0.2,2.0
XWD-18933-006,2021-09-12,13404-39127-WQ,A-L-0.2,2.0
XXJ-47000-307,2022-07-28,57808-90533-UE,A-D-0.2,4.0
XXJ-47000-307,2020-06-30,40226-52317-IO,A-L-2.5,3.0
XYL-52196-459,2019-01-09,34419-18068-AG,R-D-0.2,3.0
XZD-44484-632,2022-07-12,51738-61457-RS,A-D-0.2,2.0
XZD-44484-632,2020-11-30,86757-52367-ON,E-M-1,2.0
XZG-51938-658,2019-03-22,28158-93383-CK,E-L-0.5,6.0
YAC-50329-982,2022-02-15,44799-09711-XW,E-M-2.5,1.0
YAU-98893-150,2020-10-13,53667-91553-LT,L-M-1,3.0
YDS-02797-307,2021-12-27,86579-92122-OC,E-M-2.5,4.0
YES-51109-625,2021-08-01,01474-63436-TP,E-L-0.5,4.0
YET-17732-678,2020-11-18,90533-82440-EE,R-D-0.2,1.0
YFH-87456-208,2021-10-24,48553-69225-VX,L-M-0.2,2.0
YFX-64795-136,2021-10-24,48553-69225-VX,L-M-2.5,1.0
YGY-98425-969,2019-12-30,52374-27313-IV,L-M-1,1.0
YHV-68700-050,2021-02-02,14264-41252-SL,L-L-2.5,2.0
YHV-68700-050,2021-05-16,35367-50483-AR,R-M-0.5,5.0
YIE-87008-621,2022-04-23,69443-77665-QW,L-M-0.5,4.0
YIS-96268-844,2021-09-25,63411-51758-QC,E-L-0.2,6.0
YIT-15877-117,2022-06-07,68605-21835-UF,R-D-1,1.0
YJU-84377-606,2020-08-11,34786-30419-XY,A-D-1,1.0
YKX-23510-272,2019-02-28,15456-29250-RU,A-L-2.5,2.0
YLE-18247-749,2019-09-11,00886-35803-FG,A-L-0.5,3.0
YLK-78851-470,2021-04-08,31599-82152-AD,R-M-2.5,6.0
YLY-35287-172,2021-09-06,76209-39601-ZR,A-D-0.5,5.0
YOG-94666-679,2021-09-10,15064-65241-HB,L-D-0.2,2.0
YOK-93322-608,2022-05-22,69215-90789-DL,E-L-1,6.0
YPP-27450-525,2020-09-18,04317-46176-TB,E-M-0.5,3.0
YPT-95383-088,2021-08-31,04713-57765-KR,E-D-2.5,2.0
YQL-63755-365,2022-01-21,86579-92122-OC,A-M-0.2,4.0
YQU-65147-580,2022-06-10,86579-92122-OC,R-D-2.5,1.0
YTW-40242-005,2019-04-27,86579-92122-OC,L-D-1,4.0
YUL-42750-776,2019-04-27,86579-92122-OC,L-M-0.2,2.0
YUO-76652-814,2019-04-27,86579-92122-OC,A-D-0.2,6.0
YVH-19865-819,2019-04-27,86579-92122-OC,L-L-2.5,4.0
YVK-82679-655,2022-02-06,40959-32642-DN,R-M-0.5,4.0
YWH-50638-556,2022-01-30,77746-08153-PM,E-L-0.5,4.0
YWM-07310-594,2020-11-23,49667-96708-JL,E-M-0.5,5.0
YXF-57218-272,2022-04-13,24155-79322-EQ,R-M-0.2,6.0
YXO-79631-417,2021-01-07,95342-88311-SF,L-D-0.5,1.0
YXP-20078-116,2020-02-04,69374-08133-RI,R-M-0.5,1.0
YZA-25234-630,2019-09-16,83844-95908-RX,E-D-0.2,2.0
YZG-20575-451,2019-01-26,09667-09231-YM,L-L-1,4.0
ZAY-43009-775,2021-02-19,55427-08059-DF,L-D-0.2,6.0
ZCR-15721-658,2022-03-22,06624-54037-BQ,A-M-1,4.0
ZDC-64769-740,2019-07-03,48544-90737-AZ,E-M-0.5,1.0
ZDK-82166-357,2019-09-21,79463-01597-FQ,A-M-1,3.0
ZDK-84567-102,2019-08-26,27702-50024-XC,A-D-0.5,3.0
ZFR-79447-696,2021-08-03,57360-46846-NS,R-M-0.5,1.0
ZFS-30776-804,2021-10-24,84045-66771-SL,A-L-0.5,5.0
ZGD-94763-868,2019-04-01,46885-00260-TL,E-L-2.5,1.0
ZGK-97262-313,2021-12-08,96446-62142-EN,E-M-2.5,3.0
ZGM-83108-823,2019-06-27,07756-71018-GU,E-L-1,1.0
ZHQ-30471-635,2020-07-14,92048-47813-QB,L-M-0.5,5.0
ZIL-34948-499,2020-03-23,84045-66771-SL,A-D-0.5,2.0
ZJE-89333-489,2020-01-26,28699-16256-XV,L-D-2.5,1.0
ZKI-78561-066,2020-05-31,98476-63654-CG,A-D-0.2,3.0
ZMC-00336-619,2021-07-20,55409-07759-YG,A-M-0.5,4.0
ZMU-63715-204,2022-08-12,06136-65250-PG,E-D-1,6.0
ZPW-31329-741,2020-01-01,08405-33165-BS,E-M-0.2,1.0
ZPW-31329-741,2021-01-18,66070-30559-WI,E-M-2.5,4.0
ZPW-31329-741,2021-12-31,01282-28364-RZ,R-D-1,6.0
ZQI-47236-301,2020-05-04,51277-93873-RP,L-L-0.5,5.0
ZSL-66684-103,2021-02-20,84405-83364-DG,E-M-0.2,2.0
ZSO-58292-191,2020-03-07,83731-53280-YC,R-D-0.5,4.0
ZTX-80764-911,2019-04-05,03917-13632-KC,L-D-0.5,6.0
ZUR-55774-294,2022-06-06,62494-09113-RP,L-D-1,6.0
ZVG-20473-043,2022-06-06,62494-09113-RP,A-D-0.2,3.0
ZVQ-26122-859,2021-03-21,70567-65133-CN,A-L-2.5,6.0
ZWI-52029-159,2021-12-19,77869-81373-AY,E-M-1,2.0
ZWI-52029-159,2021-02-17,38536-98293-JZ,L-M-1,3.0
ZWK-03995-815,2020-01-06,43014-53743-XK,E-M-2.5,2.0
ZYQ-15797-695,2022-05-04,62494-09113-RP,R-D-0.5,5.0
ZYU-11345-774,2019-10-11,62494-09113-RP,L-M-0.5,5.0
ZZL-76364-387,2021-08-03,64965-78386-MY,R-L-2.5,4.0
